Analysis_Type	Date	ID	Raw_File_Path	Rep	Sample_Type	Sensor	Site	Temp	Cleaned_raw_file_path	Summary_file_path	Conf	Pass_Manual_Removal	Summary_file_path_cleaned_MANUAL	Pass_Second_Removal	Summary_file_path_cleaned_SECOND
a	071818	AC9_071818_gre_raw_a_3_T17_1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071818_gre_raw_a_3_T17_1.dat	3	raw	AC9	gre	17.1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071818_gre_raw_a_3_T17_1.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071818_gre_raw_a_3_T17_1.csv	0.00857736426847	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071818_gre_raw_a_3_T17_1.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071818_gre_raw_a_3_T17_1.csv
c	071818	AC9_071818_gre_raw_c_1_T17_1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071818_gre_raw_c_1_T17_1.dat	1	raw	AC9	gre	17.1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071818_gre_raw_c_1_T17_1.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071818_gre_raw_c_1_T17_1.csv	0.0030863781438	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071818_gre_raw_c_1_T17_1.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071818_gre_raw_c_1_T17_1.csv
c	071818	AC9_071818_gre_raw_c_2_T17_1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071818_gre_raw_c_2_T17_1.dat	2	raw	AC9	gre	17.1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071818_gre_raw_c_2_T17_1.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071818_gre_raw_c_2_T17_1.csv	0.0137649893516	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071818_gre_raw_c_2_T17_1.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071818_gre_raw_c_2_T17_1.csv
c	071818	AC9_071818_gre_raw_c_3_T17_1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071818_gre_raw_c_3_T17_1.dat	3	raw	AC9	gre	17.1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071818_gre_raw_c_3_T17_1.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071818_gre_raw_c_3_T17_1.csv	0.0159214648643	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071818_gre_raw_c_3_T17_1.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071818_gre_raw_c_3_T17_1.csv
a	071918	AC9_071918_can_cal_a_1_T21_6	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_can_cal_a_1_T21_6.dat	1	cal	AC9	can	21.6	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_can_cal_a_1_T21_6.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_can_cal_a_1_T21_6.csv	0.000340518307778	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_can_cal_a_1_T21_6.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_can_cal_a_1_T21_6.csv
a	071918	AC9_071918_can_cal_a_2_T20_4	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_can_cal_a_2_T20_4.dat	2	cal	AC9	can	20.4	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_can_cal_a_2_T20_4.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_can_cal_a_2_T20_4.csv	0.00131469054558	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_can_cal_a_2_T20_4.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_can_cal_a_2_T20_4.csv
a	071918	AC9_071918_can_cal_a_3_T20_1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_can_cal_a_3_T20_1.dat	3	cal	AC9	can	20.1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_can_cal_a_3_T20_1.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_can_cal_a_3_T20_1.csv	0.000417477644009	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_can_cal_a_3_T20_1.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_can_cal_a_3_T20_1.csv
c	071918	AC9_071918_can_cal_c_1_T21_6	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_can_cal_c_1_T21_6.dat	1	cal	AC9	can	21.6	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_can_cal_c_1_T21_6.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_can_cal_c_1_T21_6.csv	0.000517742172975	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_can_cal_c_1_T21_6.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_can_cal_c_1_T21_6.csv
c	071918	AC9_071918_can_cal_c_2_T20_4	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_can_cal_c_2_T20_4.dat	2	cal	AC9	can	20.4	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_can_cal_c_2_T20_4.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_can_cal_c_2_T20_4.csv	0.000453523259341	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_can_cal_c_2_T20_4.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_can_cal_c_2_T20_4.csv
c	071918	AC9_071918_can_cal_c_3_T20_1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_can_cal_c_3_T20_1.dat	3	cal	AC9	can	20.1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_can_cal_c_3_T20_1.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_can_cal_c_3_T20_1.csv	0.00050536815944	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_can_cal_c_3_T20_1.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_can_cal_c_3_T20_1.csv
a	071918	AC9_071918_cbr_fil_a_1_T19_8	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_cbr_fil_a_1_T19_8.dat	1	fil	AC9	cbr	19.8	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_cbr_fil_a_1_T19_8.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_cbr_fil_a_1_T19_8.csv	0.00092073508209	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_cbr_fil_a_1_T19_8.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_cbr_fil_a_1_T19_8.csv
a	071918	AC9_071918_cbr_fil_a_2_T19_8	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_cbr_fil_a_2_T19_8.dat	2	fil	AC9	cbr	19.8	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_cbr_fil_a_2_T19_8.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_cbr_fil_a_2_T19_8.csv	0.00148449425852	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_cbr_fil_a_2_T19_8.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_cbr_fil_a_2_T19_8.csv
a	071918	AC9_071918_cbr_fil_a_3_T19_2	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_cbr_fil_a_3_T19_2.dat	3	fil	AC9	cbr	19.2	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_cbr_fil_a_3_T19_2.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_cbr_fil_a_3_T19_2.csv	0.0232980226699	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_cbr_fil_a_3_T19_2.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_cbr_fil_a_3_T19_2.csv
c	071918	AC9_071918_cbr_fil_c_1_T19_8	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_cbr_fil_c_1_T19_8.dat	1	fil	AC9	cbr	19.8	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_cbr_fil_c_1_T19_8.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_cbr_fil_c_1_T19_8.csv	0.00116809397276	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_cbr_fil_c_1_T19_8.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_cbr_fil_c_1_T19_8.csv
c	071918	AC9_071918_cbr_fil_c_2_T19_8	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_cbr_fil_c_2_T19_8.dat	2	fil	AC9	cbr	19.8	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_cbr_fil_c_2_T19_8.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_cbr_fil_c_2_T19_8.csv	0.000968659354265	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_cbr_fil_c_2_T19_8.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_cbr_fil_c_2_T19_8.csv
c	071918	AC9_071918_cbr_fil_c_3_T19_2	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_cbr_fil_c_3_T19_2.dat	3	fil	AC9	cbr	19.2	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_cbr_fil_c_3_T19_2.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_cbr_fil_c_3_T19_2.csv	0.000658948022431	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_cbr_fil_c_3_T19_2.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_cbr_fil_c_3_T19_2.csv
a	071918	AC9_071918_cbr_raw_a_2_T16_1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_cbr_raw_a_2_T16_1.dat	2	raw	AC9	cbr	16.1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_cbr_raw_a_2_T16_1.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_cbr_raw_a_2_T16_1.csv	0.00850047465079	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_cbr_raw_a_2_T16_1.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_cbr_raw_a_2_T16_1.csv
a	071918	AC9_071918_cbr_raw_a_3_T16_1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_cbr_raw_a_3_T16_1.dat	3	raw	AC9	cbr	16.1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_cbr_raw_a_3_T16_1.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_cbr_raw_a_3_T16_1.csv	0.00291421704864	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_cbr_raw_a_3_T16_1.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_cbr_raw_a_3_T16_1.csv
a	071918	AC9_071918_cbr_raw_a_4_T16_1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_cbr_raw_a_4_T16_1.dat	4	raw	AC9	cbr	16.1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_cbr_raw_a_4_T16_1.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_cbr_raw_a_4_T16_1.csv	0.0160853404638	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_cbr_raw_a_4_T16_1.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_cbr_raw_a_4_T16_1.csv
c	071918	AC9_071918_cbr_raw_c_2_T16_1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_cbr_raw_c_2_T16_1.dat	2	raw	AC9	cbr	16.1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_cbr_raw_c_2_T16_1.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_cbr_raw_c_2_T16_1.csv	0.0159206885393	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_cbr_raw_c_2_T16_1.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_cbr_raw_c_2_T16_1.csv
c	071918	AC9_071918_cbr_raw_c_3_T16_1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_cbr_raw_c_3_T16_1.dat	3	raw	AC9	cbr	16.1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_cbr_raw_c_3_T16_1.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_cbr_raw_c_3_T16_1.csv	0.00323381006726	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_cbr_raw_c_3_T16_1.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_cbr_raw_c_3_T16_1.csv
c	071918	AC9_071918_cbr_raw_c_4_T16_1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_cbr_raw_c_4_T16_1.dat	4	raw	AC9	cbr	16.1	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_cbr_raw_c_4_T16_1.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_cbr_raw_c_4_T16_1.csv	0.0142227642206	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_cbr_raw_c_4_T16_1.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_cbr_raw_c_4_T16_1.csv
a	071918	AC9_071918_y17_fil_a_1_T18_3	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_y17_fil_a_1_T18_3.dat	1	fil	AC9	y17	18.3	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_y17_fil_a_1_T18_3.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_y17_fil_a_1_T18_3.csv	0.00140183573303	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_y17_fil_a_1_T18_3.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_y17_fil_a_1_T18_3.csv
a	071918	AC9_071918_y17_fil_a_2_T18_0	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_y17_fil_a_2_T18_0.dat	2	fil	AC9	y17	18.0	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_y17_fil_a_2_T18_0.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_y17_fil_a_2_T18_0.csv	0.0017141475463	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_y17_fil_a_2_T18_0.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_y17_fil_a_2_T18_0.csv
a	071918	AC9_071918_y17_fil_a_3_T17_9	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_y17_fil_a_3_T17_9.dat	3	fil	AC9	y17	17.9	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_y17_fil_a_3_T17_9.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_y17_fil_a_3_T17_9.csv	0.00207990962754	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_y17_fil_a_3_T17_9.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_y17_fil_a_3_T17_9.csv
c	071918	AC9_071918_y17_fil_c_1_T18_3	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_y17_fil_c_1_T18_3.dat	1	fil	AC9	y17	18.3	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_y17_fil_c_1_T18_3.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_y17_fil_c_1_T18_3.csv	0.00277954765717	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_y17_fil_c_1_T18_3.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_y17_fil_c_1_T18_3.csv
c	071918	AC9_071918_y17_fil_c_2_T18_0	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_y17_fil_c_2_T18_0.dat	2	fil	AC9	y17	18.0	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_y17_fil_c_2_T18_0.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_y17_fil_c_2_T18_0.csv	0.0041107988849	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_y17_fil_c_2_T18_0.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_y17_fil_c_2_T18_0.csv
c	071918	AC9_071918_y17_fil_c_3_T17_9	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_y17_fil_c_3_T17_9.dat	3	fil	AC9	y17	17.9	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_y17_fil_c_3_T17_9.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_y17_fil_c_3_T17_9.csv	0.00337657198767	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_y17_fil_c_3_T17_9.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_y17_fil_c_3_T17_9.csv
a	071918	AC9_071918_y20_fil_a_1_T17_7	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_y20_fil_a_1_T17_7.dat	1	fil	AC9	y20	17.7	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_y20_fil_a_1_T17_7.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_y20_fil_a_1_T17_7.csv	0.000674708321822	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_y20_fil_a_1_T17_7.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_y20_fil_a_1_T17_7.csv
a	071918	AC9_071918_y20_fil_a_2_T17_8	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_y20_fil_a_2_T17_8.dat	2	fil	AC9	y20	17.8	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_y20_fil_a_2_T17_8.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_y20_fil_a_2_T17_8.csv	0.000536702630416	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_y20_fil_a_2_T17_8.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_y20_fil_a_2_T17_8.csv
a	071918	AC9_071918_y20_fil_a_3_T17_6	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_y20_fil_a_3_T17_6.dat	3	fil	AC9	y20	17.6	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_y20_fil_a_3_T17_6.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_y20_fil_a_3_T17_6.csv	0.00153936930917	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_y20_fil_a_3_T17_6.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_y20_fil_a_3_T17_6.csv
a	071918	AC9_071918_y20_fil_a_4_T17_5	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_y20_fil_a_4_T17_5.dat	4	fil	AC9	y20	17.5	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_y20_fil_a_4_T17_5.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_1_summary_stats/AC9_071918_y20_fil_a_4_T17_5.csv	0.000563794444304	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_MANUAL/AC9_071918_y20_fil_a_4_T17_5.csv	pass	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_2_summary_stats_cleaned_2/AC9_071918_y20_fil_a_4_T17_5.csv
